city,hotel_name,url,score,description,hotel_lat,hotel_lon
Dijon,Appart'hôtel Odalys City - Dijon Centre Les Cordeliers,https://www.booking.com/hotel/fr/appart-39-odalys-les-cordeliers.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kaWpvbkgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ArKu2MwGwAIB0gIkNzhiYzFkNmQtYTk2NC00MTY4LWI5YjMtMmJmYWVjNTU1ODJm2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=0b1e8b1973cd0b72&srepoch=1771444021&from=searchresults,8.18,"Appart'hôtel Odalys City - Dijon Centre Les Cordeliers is located in the historic center of Dijon. The aparthotel offers rooms with attached bathroom and self-catering accommodations. Guests can relax in the garden or in the steam bath.  All of the accommodations at Appart'hôtel Odalys City - Dijon Centre Les Cordeliers have a private shower room with free toiletries and hairdryer. Free Wi-Fi access and a cable TV are also available.  The apartments have an equipped kitchen with dishwasher, microwave and an electric kettle. Restaurants and bars can be found within a walking distance.  The property is 1640 feet from the Palais des Ducs and Fines Arts Museum, and 0.9 mi from Dijon ville train station. Dijon Congrexpo is 0.9 mi away.",47.318270014552496,5.040114623313457
Dijon,Chambre d'hôtes Le Petit Tertre,https://www.booking.com/hotel/fr/le-petit-tertre.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kaWpvbkgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ArKu2MwGwAIB0gIkNzhiYzFkNmQtYTk2NC00MTY4LWI5YjMtMmJmYWVjNTU1ODJm2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=0b1e8b1973cd0b72&srepoch=1771444021&from=searchresults,9.39,"Le Petit Tertre is located in the center of Dijon, a 3-minute walk from the Palace of the Dukes of Burgundy and offers free Wi-Fi.  All apartments are fully furnished in an 18th century style. The Apartment-Empire has views of the courtyard and is decorated in a Napoléon style.  Guests can have breakfast in their room.  This property is a short walk from the Musée des Beaux Arts de Dijon and the Noter Dame church.",47.323961479373175,5.043651312589645
Dijon,Holiday Inn Dijon Sud - Longvic by IHG,https://www.booking.com/hotel/fr/holiday-inn-dijon-sud-longvic-an-ihg.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kaWpvbkgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ArKu2MwGwAIB0gIkNzhiYzFkNmQtYTk2NC00MTY4LWI5YjMtMmJmYWVjNTU1ODJm2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=0b1e8b1973cd0b72&srepoch=1771444021&from=searchresults,8.88,"Comfortable Accommodations: Holiday Inn Dijon Sud - Longvic by IHG in Dijon offers family rooms with air-conditioning, private bathrooms, and modern amenities. Each room includes a work desk, mini-bar, and free WiFi.  Exceptional Facilities: Guests can enjoy a sauna, fitness center, sun terrace, and seasonal outdoor swimming pool. Additional facilities include a restaurant, bar, and free on-site private parking.  Dining Experience: The modern, family-friendly restaurant serves French cuisine with vegetarian options. Breakfast includes local specialties, fresh pastries, and a variety of beverages.  Convenient Location: Located 32 mi from Dole-Jura Airport, the hotel is near attractions such as Saint-Philibert Church (4.3 mi) and Dijon Train Station (5 mi). Free WiFi is available in public areas.",47.272895,5.047662
Dijon,"Aloft Hotel, By Marriott",https://www.booking.com/hotel/fr/aloft-dijon.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kaWpvbkgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ArKu2MwGwAIB0gIkNzhiYzFkNmQtYTk2NC00MTY4LWI5YjMtMmJmYWVjNTU1ODJm2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=0b1e8b1973cd0b72&srepoch=1771444021&from=searchresults,8.58,"Comfortable Accommodations: Aloft Hotel, By Marriott in Dijon offers comfortable rooms with air-conditioning, private bathrooms, and modern amenities. Each room includes a work desk, free WiFi, and soundproofing for a relaxing stay.  Wellness and Leisure: Guests can enjoy spa facilities, a sauna, and a fitness center. The hotel features an indoor swimming pool, hot tub, steam room, and hammam, providing ample opportunities for relaxation and exercise.  Dining and Entertainment: A continental buffet breakfast is served daily, including fresh pastries, cheese, fruits, and juice. The on-site bar offers a variety of beverages, and evening entertainment features live music and a nightclub.  Prime Location: Located less than 0.6 mi from Dijon Train Station and near attractions such as Saint-Philibert Church (1312 feet) and the Exhibition and Trade Center (19-minute walk). Dole-Jura Airport is 32 mi away. An ice-skating rink is in the surroundings.",47.32359832,5.037261159
Dijon,Hôtel des Ducs,https://www.booking.com/hotel/fr/des-ducs-dijon.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kaWpvbkgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ArKu2MwGwAIB0gIkNzhiYzFkNmQtYTk2NC00MTY4LWI5YjMtMmJmYWVjNTU1ODJm2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=0b1e8b1973cd0b72&srepoch=1771444021&from=searchresults,8.68,"This hotel is located in historic center of Dijon, listed as a World Heritage site by Unesco, 164 feet from The Palace of the Dukes. The Hotel Des Ducs have the main buiding (Hotel des Ducs) and 2 annexes (Maison des Ducs 492 ft from the Hotel and Residence des Ducs 984 ft from the hotel).  It offers a bar and free Wi-Fi. Hotel Des Ducs serves a buffet breakfast each morning and guests can relax with a drink on the terrace.  Rooms at Hotel Des Ducs are equipped with a telephone, flat-screen TV and private bathroom with bath or shower. The rooms are accessible by elevator and some are air-conditioned.  Hotel Des Ducs is less than 164 feet from the Museum of Fine Arts, the city's opera house and the city's shopping area. The Burgundy Wine Route begins just a 10-minute drive away.",47.32170511764295,5.0436533242464066
Dijon,Nomad Hotel Dijon,https://www.booking.com/hotel/fr/nomad-dijon.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kaWpvbkgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ArKu2MwGwAIB0gIkNzhiYzFkNmQtYTk2NC00MTY4LWI5YjMtMmJmYWVjNTU1ODJm2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=0b1e8b1973cd0b72&srepoch=1771444021&from=searchresults,8.78,"Comfortable Accommodations: Nomad Hotel Dijon in Dijon offers family rooms with private bathrooms, city views, and modern amenities. Each room includes a work desk, TV, and free WiFi.  Leisure Facilities: Guests can relax on the sun terrace, enjoy the indoor swimming pool, and unwind in the garden. The hotel features a bar, games room, and outdoor seating area.  Convenient Location: Located 3 minutes from Dijon Train Station and 984 feet from Foch-Gare Tramway Station, the hotel is near attractions such as Saint-Philibert Church and the Exhibition and Trade Center. Dole-Jura Airport is 32 mi away.  Guest Services: The hotel offers a 24-hour front desk, daily housekeeping, and express check-in and check-out services. Additional amenities include a elevator, electric vehicle charging, and bicycle parking.",47.3245398,5.0276148
Dijon,B&B HOTEL Dijon Nord Zénith,https://www.booking.com/hotel/fr/b-amp-b-dijon-zenith.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kaWpvbkgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ArKu2MwGwAIB0gIkNzhiYzFkNmQtYTk2NC00MTY4LWI5YjMtMmJmYWVjNTU1ODJm2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=0b1e8b1973cd0b72&srepoch=1771444021&from=searchresults,7.37,"B&B HOTEL Dijon Nord Zénith is a disabled-friendly hotel located in Dijon, 0.6 mi from Zénith de Dijon Convention Center.  All rooms come with a flat-screen TV with cable channels, a laptop and and a desk. Other facilities include a wardrobe, heating and air conditioning. Every room has a private bathroom equipped with a shower. Some rooms can accommodate disabled guests, other rooms are able to accommodate smokers.  Buffet breakfast is available every morning at an extra charge.  The hotel is 4 mi from Dijon Train Station. The property is also a 8-minute drive from Dijon Congrexpo Convention Center. The nearest airport is Dole - Jura Airport, 32 mi from the property.",47.350663931507675,5.069212432540894
Dijon,Grand Hôtel La Cloche Dijon - MGallery Collection,https://www.booking.com/hotel/fr/gh-la-cloche-dijon-mgallery.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kaWpvbkgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ArKu2MwGwAIB0gIkNzhiYzFkNmQtYTk2NC00MTY4LWI5YjMtMmJmYWVjNTU1ODJm2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=0b1e8b1973cd0b72&srepoch=1771444021&from_sustainable_property_sr=1&from=searchresults,8.58,"Located in central Burgundy, the Grand Hôtel La Cloche Dijon MGallery Hotel Collection is conveniently located near the main attractions, including museums and the Ducal Palace. It offers luxurious rooms and suites, all equipped with modern amenities.  Discover gourmet French cuisine at the hotel's restaurant.  After a strenuous workout in the fitness center you can unwind in the sauna.  Free valet parking service is provided at the GH La Cloche Dijon MGallery, while private parking is available at an extra cost, making it easy to explore the Bourgogne region by car. Charging stations for electric cars are available at this property.",47.32413783879986,5.033770054578781
Dijon,Mama Shelter Dijon,https://www.booking.com/hotel/fr/mama-shelter-dijon.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kaWpvbkgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ArKu2MwGwAIB0gIkNzhiYzFkNmQtYTk2NC00MTY4LWI5YjMtMmJmYWVjNTU1ODJm2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=0b1e8b1973cd0b72&srepoch=1771444021&from_sustainable_property_sr=1&from=searchresults,8.68,"Comfortable Accommodations: Mama Shelter Dijon in Dijon offers family rooms with air-conditioning, private bathrooms, and modern amenities. Each room includes a work desk, free toiletries, and a TV.  Dining Experience: The family-friendly restaurant serves French and barbecue grill cuisines. Breakfast includes continental and buffet options with fresh pastries, pancakes, cheese, fruits, and juice. Additional services include a bar and coffee shop.  Leisure Activities: Guests can enjoy yoga classes, film nights, and live music. The hotel features a terrace, outdoor seating area, and an ice-skating rink in the surroundings.  Convenient Location: Located 32 mi from Dole-Jura Airport, the hotel is near Saint-Philibert Church (2-minute walk) and Dijon Train Station (2297 feet). Nearby attractions include an exhibition center and an ice-skating rink.",47.322315,5.034377
Dijon,Campanile Dijon Centre - Gare,https://www.booking.com/hotel/fr/campanile-dijon-centre-gare-xml.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kaWpvbkgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ArKu2MwGwAIB0gIkNzhiYzFkNmQtYTk2NC00MTY4LWI5YjMtMmJmYWVjNTU1ODJm2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=0b1e8b1973cd0b72&srepoch=1771444021&from=searchresults,7.37,"Campanile Dijon Center-Gare Hotel*** Restaurant — Renovated Rooms Available  Are you visiting Dijon for work or exploring the region? Treat yourself to a stay at the Campanile Dijon Center-Gare hotel and restaurant, which offers comfortable rooms and delicious, seasonal cuisine.  Located just steps from Dijon-Ville train station and the historic city center, your Campanile Dijon Center-Gare hotel welcomes you 24/7.  Start your day with an all-you-can-eat buffet breakfast, enjoy lunch or dinner in the restaurant, and unwind at the bar or lounge.  Your Campanile Dijon Center-Gare Hotel  Travel with peace of mind: our services help you plan your stay with complete peace of mind.  Central Location and Convenient Access  The central location of your hotel is ideal for getting around by public transport or exploring the entirely pedestrianized historic city center. Several tram and bus stops, the free DiviaCity shuttle, and a Vélodi self-service bike station are all within a two-minute walk of the hotel.  The hotel is just 328 feet from the TGV train station, perfect for train travelers, even those with luggage. For those who prefer to drive, street parking is available nearby, or you can park in the EFFIA long-term parking lot at the station, where our guests receive a 50% discount.  Flexible stays for every occasion  Our 3-star hotel is dedicated to providing you with a quality stay in the heart of Dijon.  We welcome you for all occasions: business trips, group travel, romantic weekends, or stopovers on your holiday journey.  Breakfast, lunch, half-board options… choose the services you need.  For your business events, book a seminar room and work with our sales team to create a stay perfectly tailored to your needs: welcome coffee, refreshments, catering, or accommodations.  100% Cozy Rooms  Our 83 rooms, renovated in 2026, have been designed to ensure your complete comfort.  We offer double rooms for relaxation, twin rooms for more independence, as well as triple and family rooms for traveling with others. For even greater comfort, choose our superior double or twin rooms.  Because reduced mobility shouldn't mean compromise, our three accessible rooms meet the latest accessibility standards.  Each room features a thick, comfortable mattress, air conditioning, a private bathroom with shower or bathtub and hairdryer, a work area, a smart TV, and a complimentary tray with tea, coffee, and herbal tea.  The added bonus of the superior rooms? An ultra-relaxing rain shower and more space for optimal comfort.  For work or entertainment, free and secure high-speed Wi-Fi is available throughout the hotel.  Explore Dijon, the capital of Burgundy  The city of Dijon is brimming with activities for all tastes, easily accessible on foot or by public transport from the hotel.  Food lovers will appreciate the International City of Gastronomy, the historic mustard shops, and the gingerbread factories.  Art and history enthusiasts will discover the city's many museums, churches, theaters, cinemas, and concert halls.  Children and adults alike can learn, have fun, or relax at the Arquebuse Botanical Garden, with its planetarium and natural history museum, or enjoy outdoor activities in the Parc de la Colombière.  Shopping enthusiasts will enjoy strolling through the pedestrian streets of the city center, browsing major brands and artisan boutiques, or at the Toison d’Or shopping center.  Those in a hurry will appreciate the Owl Trail, an approximately one-hour walk that guides you through the must-see sights of the historic center. Before setting off, remember to pick up your illustrated guide at the tourist office.  Need advice? The tourist office staff are always available to help you.  Dining  Every day, from 5:00 a.m. to 10:00 a.m., fuel up with our all-you-can-eat breakfast buffet.  Hot drinks, pastries, a variety of breads, cold cuts, cheeses by the slice, dairy products, fresh fruit, scrambled eggs, and much more: everything is designed to satisfy both young and old.  Because travel is also about good food, enjoy every meal in our friendly restaurant, Le Comptoir. Share a lunch or dinner with family, friends, or colleagues.  On the menu: seasonal French dishes, brasserie classics, and Burgundian specialties.  The Campanile Dijon Center-Gare hotel restaurant welcomes you for breakfast, lunch, and dinner.",47.323317853377546,5.029638111591339
Dijon,Hotel Le Jacquemart,https://www.booking.com/hotel/fr/le-jacquemart.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kaWpvbkgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ArKu2MwGwAIB0gIkNzhiYzFkNmQtYTk2NC00MTY4LWI5YjMtMmJmYWVjNTU1ODJm2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=0b1e8b1973cd0b72&srepoch=1771444021&from=searchresults,8.68,"In the center of Dijon, capital of Burgundy, close to the Palais des Ducs de Bourgogne, Hotel Le Jacquemart enjoys a privileged location in the district of the Antique shops.  Whether on vacation or on a business trip, enjoy the comfort of 31 elegant rooms ranging from economic to premium. The hotel's welcoming staff will be more than happy to help you make the most of your stay.  While in Dijon, make sure you spare some time to visit the art museum and the Notre-Dame church with its famous owl-shaped carving.",47.32345830632939,5.043451488018036
Dijon,Residhome Dijon Cité Des Vignes,https://www.booking.com/hotel/fr/residhome-dijon-cite-des-vignes.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kaWpvbkgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ArKu2MwGwAIB0gIkNzhiYzFkNmQtYTk2NC00MTY4LWI5YjMtMmJmYWVjNTU1ODJm2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=0b1e8b1973cd0b72&srepoch=1771444021&from=searchresults,8.48,"Comfortable Accommodations: Residhome Dijon Cité Des Vignes in Dijon offers aparthotel-style accommodations with free WiFi, air-conditioning, and soundproofing. Each unit includes a kitchenette, private bathroom, and dining area.  Convenient Facilities: Guests benefit from a elevator, 24-hour front desk, family rooms, full-day security, and luggage storage. Paid on-site private parking is available.  Breakfast and Dining: A continental buffet breakfast with fresh pastries, cheese, and fruits is served daily. The dining area includes a refrigerator, microwave, dishwasher, and TV.  Prime Location: Located less than 0.6 mi from Saint-Philibert Church and Dijon Train Station, the aparthotel is an 11-minute walk away. Nearby attractions include the Exhibition and Trade Center of Dijon (1.9 mi) and Zénith de Dijon (3.7 mi).  Activities and Surroundings: Guests can enjoy an ice-skating rink and boating in the surrounding area.",47.318251,5.028123
Dijon,City Loft Apparthotel,https://www.booking.com/hotel/fr/city-loft.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kaWpvbkgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ArKu2MwGwAIB0gIkNzhiYzFkNmQtYTk2NC00MTY4LWI5YjMtMmJmYWVjNTU1ODJm2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=0b1e8b1973cd0b72&srepoch=1771444021&from=searchresults,8.38,"Ideally located in the heart of the pedestrian quarter, close to the Palais des Ducs.  Formerly known as the Au Pauvre Diable shop, the building houses 53 nicely furnished apartments ranging from single to quadruple. Every apartment is equipped with air-conditioning, a full kitchenette with hot hobs, fridge and microwave, a safe and a television.  While in Dijon, make sure you take some time to discover the city's famous products such as its mustard, gingerbread and blackcurrant liquor. The city also houses an auditorium and a famous university.",47.32268694683896,5.038175582885742
Dijon,B&B HOTEL Dijon Valmy Toison d'or,https://www.booking.com/hotel/fr/b-amp-b-dijon-valmy-toison-d-39-or.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kaWpvbkgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ArKu2MwGwAIB0gIkNzhiYzFkNmQtYTk2NC00MTY4LWI5YjMtMmJmYWVjNTU1ODJm2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=0b1e8b1973cd0b72&srepoch=1771444021&from_sustainable_property_sr=1&from=searchresults,8.18,"Comfortable Accommodations: B&B HOTEL Dijon Valmy Toison d'or in Dijon offers spacious rooms with air-conditioning, private bathrooms, and modern amenities. Guests appreciate the room cleanliness, size, and comfort.  Essential Facilities: The hotel provides free WiFi, a lounge, elevator, daily housekeeping, family rooms, full-day security, and bicycle parking. Additional amenities include a work desk, TV, and free off-site parking.  Delicious Breakfast: A continental buffet breakfast is served with warm dishes, juice, fresh pastries, cheese, fruits, and chocolates or cookies.  Prime Location: Located 34 mi from Dole-Jura Airport, the hotel is a 12-minute walk from Zénith de Dijon. Nearby attractions include Exhibition and Trade Center of Dijon (3 mi) and Saint-Philibert Church (4.3 mi).",47.361115,5.05172
Dijon,Hôtel Restaurant Kyriad Direct DIJON NORD - Zenith - Toison d'Or,https://www.booking.com/hotel/fr/hotel-balladins-dijon-nord-superior.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kaWpvbkgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ArKu2MwGwAIB0gIkNzhiYzFkNmQtYTk2NC00MTY4LWI5YjMtMmJmYWVjNTU1ODJm2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=0b1e8b1973cd0b72&srepoch=1771444021&from=searchresults,7.37,"Located a 12-minute drive from Dijon city center, Hôtel Hôtel Restaurant Kyriad Direct DIJON NORD - Zenith - Toison d'Or has features air-conditioned room with free WiFi, meeting rooms and a restaurant. Free private parking is available on site.  With a simple decor, the soundproofed rooms at Hôtel Hôtel Restaurant Kyriad Direct DIJON NORD - Zenith - Toison d'Or include a private bathroom and an LCD TV with Canal+. Provided with free WiFi, rooms are all accessible by elevator and some are suitable for families or groups of friends.  A buffet breakfast is served every morning in the dining room. Guests can have a drink at the hotel’s bar and eat at the restaurant, which proposes à la carte menus including Burgundian specialties, grills, salads and pizzas.  Dijon’s Train Station is 3.7 mi away and Dijon-Bourgogne Airport is 20 minutes by car. The Palais des Sports is a 9-minute drive and the Musée des Beaux-Arts is 3.1 mi away.",47.35121565844352,5.069667398929596
Annecy,Appartement historique Annecy,https://www.booking.com/hotel/fr/appartement-historique-annecy.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9hbm5lY3lIM1gEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK3rtjMBsACAdICJDUwN2JiZjMzLWE4MDAtNGVmNi1iZjY4LWNlNTFjZjliMDM0MtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=ef898b1b69e1052c&srepoch=1771444027&from=searchresults,,"Appartement historique Annecy offers accommodations in Annecy, 23 miles from Bourget Lake and 25 miles from Stade de Genève. This apartment offers air-conditioned accommodations with a balcony and free Wifi. The property is 200 yards from the city center and 21 miles from Rochexpo.  The apartment is composed of 2 bedrooms, a fully equipped kitchen, and 2 bathrooms. A flat-screen TV is offered. The accommodation is non-smoking.  St. Pierre Cathedral is 27 miles from the apartment, while Cornavin Train Station is 27 miles from the property. Chambéry-Savoie Airport is 25 miles away.",45.9009808,6.1264206
Annecy,Hôtel des Alpes,https://www.booking.com/hotel/fr/hotel-des-alpes.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9hbm5lY3lIM1gEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK3rtjMBsACAdICJDUwN2JiZjMzLWE4MDAtNGVmNi1iZjY4LWNlNTFjZjliMDM0MtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=ef898b1b69e1052c&srepoch=1771444027&from=searchresults,8.28,"The Hôtel des Alpes offers 2-star accommodations a 10-minute walk from Lake Annecy and 328 feet away from the train station. The old city, shops and restaurants are within walking distance.  All units in the hotel are equipped with a flat-screen TV with satellite channels and a desk. The private bathrooms come with a hairdryer and free toiletries. The hotel has no elevator but hotel staff is happy to help guests with their luggage if needed.  A continental breakfast is available every morning at Hôtel des Alpes. Guests can enjoy the onsite bar.  The nearest airport is Chambéry-Savoie Airport, 30 mi from the property. Public parking is available nearby. It is free from 19:00 to 08:00 and at extra charge during the rest of the day.  Our hotel has an elevator, starting from the 1st floor where stands the reception desk and serves 2nd and 3rd  . There will be some more stairs to climb to get to  the 1st floor and the 4th. Please do not hesitate to ask for help upon arrival/departure.",45.90163038296463,6.122925281524658
Annecy,Le Rêve de l'Ours,https://www.booking.com/hotel/fr/le-reve-de-l-ours.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9hbm5lY3lIM1gEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK3rtjMBsACAdICJDUwN2JiZjMzLWE4MDAtNGVmNi1iZjY4LWNlNTFjZjliMDM0MtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=ef898b1b69e1052c&srepoch=1771444027&from=searchresults,9.49,"Prime City Center Location: Le Rêve de l'Ours in Annecy offers a recently renovated apartment in the city center. Guests enjoy a beachfront setting with an open-air bath and free WiFi.  Comfortable Accommodations: The apartment features one bedroom and a bathroom with a walk-in shower. Amenities include a fully equipped kitchen, dining area, and a sofa bed.   Private check-in and check-out services, a paid airport shuttle, and bike hire enhance the stay. Additional services include family rooms and parking.   Nearby points of interest include Rochexpo (22 mi), Bourget Lake (22 mi), and Jet d'Eau (28 mi). Activities such as skiing, walking tours, and cycling are available.",45.897902886401,6.1234150970089996
Annecy,Icône Hôtel - Annecy,https://www.booking.com/hotel/fr/ica-ne.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9hbm5lY3lIM1gEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK3rtjMBsACAdICJDUwN2JiZjMzLWE4MDAtNGVmNi1iZjY4LWNlNTFjZjliMDM0MtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=ef898b1b69e1052c&srepoch=1771444027&from=searchresults,7.77,"Located in Annecy city center, Icône Hôtel- Annecy offers a shared lounge, luggage storage and free WiFi. It is a 10-minunte walk from Lake Annecy and La Clusaz Ski Station is 21 mi away.  The rooms feature a city view, a flat-screen TV and a bathroom with a bath or shower. They also offer a desk, a wardrobe and free toiletries. Breakfast in room is available at an extra cost.  Restaurants and shops can be found within 0.6 mi. Annecy train station is 2133 feet away. Geneva International Airport is a 40-minute drive from the property.  The reception is open 24h/24h.",45.89714928882797,6.122658848653373
Annecy,Ace Hotel Annecy,https://www.booking.com/hotel/fr/ace-annecy.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9hbm5lY3lIM1gEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK3rtjMBsACAdICJDUwN2JiZjMzLWE4MDAtNGVmNi1iZjY4LWNlNTFjZjliMDM0MtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=ef898b1b69e1052c&srepoch=1771444027&from=searchresults,8.28,"Offering a 24-hour front desk, Ace Hotel Annecy is located in Seynod. Free WiFi access is available in public areas and the rooms. The property is within 3.1 mi from Lake Annecy and Annecy’s city center.  Each room here will provide you with a TV, air conditioning and satellite channels. Featuring a shower, the private bathroom also comes with a hairdryer and free toiletries. Extras include a desk and a wardrobe.  At Ace Hotel Annecy you will find vending machines and a dining room where a breakfast is served each morning. The hotel is in a shopping area and a variety of restaurants can be found within 984 feet.  Facilities offered at the property include a shared lounge. An array of activities can be enjoyed on site or in the surroundings, including skiing, golfing and cycling. Lac d’Annecy Golf Course is a 25-minute drive from the hotel.  Free parking is available on site. Annecy Train Station is 2.1 mi away. Public transit to the city center of Annecy is just 328 feet away, and operates Mon-Sat.",45.8800899491911,6.09713047742844
